25-149,19,"Bld Skirt, Roll & Tack",PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-149,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,1,S,2025-12-15 00:00:00.000
25-149,21,"Weld Skirt Nozzles, Etc.",FIT,1,1,S,2025-12-15 00:00:00.000
25-149,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,23,Fit Bottom Head to Shell,FIT,4,3,S,2025-12-15 00:00:00.000
25-149,24,Install Baffles-Weld,FIT,6,3,S,2025-12-15 00:00:00.000
25-149,25,Install Internal Parts,FIT,3,2,S,2025-12-15 00:00:00.000
25-149,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-149,28,Weld all Outside Seams,FIT,2,2,S,2025-12-15 00:00:00.000
25-149,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-149,30,Install Support Parts,FIT,4,2,S,2025-12-15 00:00:00.000
25-149,31,Set Nozzles in Shell,FIT,1,2,S,2025-12-15 00:00:00.000
25-149,32,Weld Shell Nozz & M/Ws,FIT,3,1.5,S,2025-12-15 00:00:00.000
25-149,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-149,34,"Inspect Tank, Make Repair",FIT,1,0.5,S,2025-12-15 00:00:00.000
25-149,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-149,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-149,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-149,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-149,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-149,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-150,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-150,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,2,Cut Nozzle Pipe and Clean,PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-150,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-150,4,Cut Parts on Burn Table,PRE FAB,6,2.5,S,2025-12-15 00:00:00.000
25-150,5,Clean & Prep Parts,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-150,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-150,7,Fab Miscellaneous Parts,PRE FAB,2,2,S,2025-12-15 00:00:00.000
25-150,8,Misc Fabrication,PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-150,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-150,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-150,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,2,S,2025-12-15 00:00:00.000
25-150,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-150,15,Weld Nozzles - Top Head,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-150,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,17,Set Nozzles - Bottom Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-150,18,Weld Nozzles - Bot. Head,PRE FAB,1,0.5,S,2025-12-15 00:00:00.000
25-150,19,"Bld Skirt, Roll & Tack",PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-150,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,1,S,2025-12-15 00:00:00.000
25-150,21,"Weld Skirt Nozzles, Etc.",FIT,1,1,S,2025-12-15 00:00:00.000
25-150,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,23,Fit Bottom Head to Shell,FIT,4,5,S,2025-12-15 00:00:00.000
25-150,24,Install Baffles-Weld,FIT,6,3.5,S,2025-12-15 00:00:00.000
25-150,25,Install Internal Parts,FIT,3,2,S,2025-12-15 00:00:00.000
25-150,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-150,28,Weld all Outside Seams,FIT,2,1,S,2025-12-15 00:00:00.000
25-150,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-150,30,Install Support Parts,FIT,4,1.5,S,2025-12-15 00:00:00.000
25-150,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-150,32,Weld Shell Nozz & M/Ws,FIT,3,2,S,2025-12-15 00:00:00.000
25-150,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-150,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-150,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,37,Move to Shop Test Area,MOVE TANK,1,0.5,S,2025-12-15 00:00:00.000
25-150,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-150,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,41,Clean Tank Complete,FINISHING,5,2,S,2025-12-15 00:00:00.000
25-150,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-150,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-150,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-151,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-151,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,2,Cut Nozzle Pipe and Clean,PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-151,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-151,4,Cut Parts on Burn Table,PRE FAB,6,2.5,S,2025-12-15 00:00:00.000
25-151,5,Clean & Prep Parts,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-151,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-151,7,Fab Miscellaneous Parts,PRE FAB,2,2,S,2025-12-15 00:00:00.000
25-151,8,Misc Fabrication,PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-151,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-151,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-151,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,2,S,2025-12-15 00:00:00.000
25-151,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-151,15,Weld Nozzles - Top Head,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-151,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,17,Set Nozzles - Bottom Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-151,18,Weld Nozzles - Bot. Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-151,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-151,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,1,S,2025-12-15 00:00:00.000
25-151,21,"Weld Skirt Nozzles, Etc.",FIT,1,1,S,2025-12-15 00:00:00.000
25-151,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,23,Fit Bottom Head to Shell,FIT,4,3,S,2025-12-15 00:00:00.000
25-151,24,Install Baffles-Weld,FIT,6,0,O,2025-12-15 00:00:00.000
25-151,25,Install Internal Parts,FIT,3,2.5,S,2025-12-15 00:00:00.000
25-151,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-151,28,Weld all Outside Seams,FIT,2,0,O,2025-12-15 00:00:00.000
25-151,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-151,30,Install Support Parts,FIT,4,2,S,2025-12-15 00:00:00.000
25-151,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-151,32,Weld Shell Nozz & M/Ws,FIT,3,0,O,2025-12-15 00:00:00.000
25-151,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-151,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-151,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-151,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-151,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-151,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-151,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-151,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-152,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-152,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,2,Cut Nozzle Pipe and Clean,PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-152,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-152,4,Cut Parts on Burn Table,PRE FAB,6,2.5,S,2025-12-15 00:00:00.000
25-152,5,Clean & Prep Parts,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-152,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-152,7,Fab Miscellaneous Parts,PRE FAB,2,2,S,2025-12-15 00:00:00.000
25-152,8,Misc Fabrication,PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-152,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-152,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-152,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,2,S,2025-12-15 00:00:00.000
25-152,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-152,15,Weld Nozzles - Top Head,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-152,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,17,Set Nozzles - Bottom Head,PRE FAB,1,0.5,S,2025-12-15 00:00:00.000
25-152,18,Weld Nozzles - Bot. Head,PRE FAB,1,0.5,S,2025-12-15 00:00:00.000
25-152,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-152,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,1,S,2025-12-15 00:00:00.000
25-152,21,"Weld Skirt Nozzles, Etc.",FIT,1,1,S,2025-12-15 00:00:00.000
25-152,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,23,Fit Bottom Head to Shell,FIT,4,1.5,S,2025-12-15 00:00:00.000
25-152,24,Install Baffles-Weld,FIT,6,0,O,2025-12-15 00:00:00.000
25-152,25,Install Internal Parts,FIT,3,0.5,S,2025-12-15 00:00:00.000
25-152,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-152,28,Weld all Outside Seams,FIT,2,0,O,2025-12-15 00:00:00.000
25-152,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-152,30,Install Support Parts,FIT,4,3,S,2025-12-15 00:00:00.000
25-152,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-152,32,Weld Shell Nozz & M/Ws,FIT,3,0,O,2025-12-15 00:00:00.000
25-152,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-152,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-152,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-152,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-152,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-152,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-152,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-152,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-153,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-153,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,2,Cut Nozzle Pipe and Clean,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-153,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-153,4,Cut Parts on Burn Table,PRE FAB,6,2.5,S,2025-12-15 00:00:00.000
25-153,5,Clean & Prep Parts,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-153,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-153,7,Fab Miscellaneous Parts,PRE FAB,2,2,S,2025-12-15 00:00:00.000
25-153,8,Misc Fabrication,PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-153,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-153,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-153,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,2,S,2025-12-15 00:00:00.000
25-153,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-153,15,Weld Nozzles - Top Head,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-153,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,17,Set Nozzles - Bottom Head,PRE FAB,1,0.5,S,2025-12-15 00:00:00.000
25-153,18,Weld Nozzles - Bot. Head,PRE FAB,1,0.5,S,2025-12-15 00:00:00.000
25-153,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-153,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,1,S,2025-12-15 00:00:00.000
25-153,21,"Weld Skirt Nozzles, Etc.",FIT,1,1,S,2025-12-15 00:00:00.000
25-153,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,23,Fit Bottom Head to Shell,FIT,4,1.5,S,2025-12-15 00:00:00.000
25-153,24,Install Baffles-Weld,FIT,6,0,O,2025-12-15 00:00:00.000
25-153,25,Install Internal Parts,FIT,3,0.5,S,2025-12-15 00:00:00.000
25-153,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-153,28,Weld all Outside Seams,FIT,2,0,O,2025-12-15 00:00:00.000
25-153,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-153,30,Install Support Parts,FIT,4,3,S,2025-12-15 00:00:00.000
25-153,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-153,32,Weld Shell Nozz & M/Ws,FIT,3,0,O,2025-12-15 00:00:00.000
25-153,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-153,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-153,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-153,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-153,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-153,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-153,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-153,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-154,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-154,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,2,Cut Nozzle Pipe and Clean,PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-154,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-154,4,Cut Parts on Burn Table,PRE FAB,6,2.5,S,2025-12-15 00:00:00.000
25-154,5,Clean & Prep Parts,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-154,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-154,7,Fab Miscellaneous Parts,PRE FAB,2,2,S,2025-12-15 00:00:00.000
25-154,8,Misc Fabrication,PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-154,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-154,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-154,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,2,S,2025-12-15 00:00:00.000
25-154,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-154,15,Weld Nozzles - Top Head,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-154,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,17,Set Nozzles - Bottom Head,PRE FAB,1,0.5,S,2025-12-15 00:00:00.000
25-154,18,Weld Nozzles - Bot. Head,PRE FAB,1,1,S,2025-12-15 00:00:00.000
25-154,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-154,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,1,S,2025-12-15 00:00:00.000
25-154,21,"Weld Skirt Nozzles, Etc.",FIT,1,1,S,2025-12-15 00:00:00.000
25-154,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,23,Fit Bottom Head to Shell,FIT,4,2.5,S,2025-12-15 00:00:00.000
25-154,24,Install Baffles-Weld,FIT,6,3,S,2025-12-15 00:00:00.000
25-154,25,Install Internal Parts,FIT,3,0.5,S,2025-12-15 00:00:00.000
25-154,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-154,28,Weld all Outside Seams,FIT,2,1.5,S,2025-12-15 00:00:00.000
25-154,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-154,30,Install Support Parts,FIT,4,6,S,2025-12-15 00:00:00.000
25-154,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-154,32,Weld Shell Nozz & M/Ws,FIT,3,2.5,S,2025-12-15 00:00:00.000
25-154,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-154,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-154,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-154,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-154,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-154,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-154,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-154,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-155,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-155,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,2,Cut Nozzle Pipe and Clean,PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-155,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-155,4,Cut Parts on Burn Table,PRE FAB,6,2.5,S,2025-12-15 00:00:00.000
25-155,5,Clean & Prep Parts,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-155,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-155,7,Fab Miscellaneous Parts,PRE FAB,2,2,S,2025-12-15 00:00:00.000
25-155,8,Misc Fabrication,PRE FAB,2,1,S,2025-12-15 00:00:00.000
25-155,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-155,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-155,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-155,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-155,15,Weld Nozzles - Top Head,PRE FAB,3,1,S,2025-12-15 00:00:00.000
25-155,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,17,Set Nozzles - Bottom Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-155,18,Weld Nozzles - Bot. Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-155,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0.5,S,2025-12-15 00:00:00.000
25-155,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,1,S,2025-12-15 00:00:00.000
25-155,21,"Weld Skirt Nozzles, Etc.",FIT,1,1,S,2025-12-15 00:00:00.000
25-155,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,23,Fit Bottom Head to Shell,FIT,4,0,O,2025-12-15 00:00:00.000
25-155,24,Install Baffles-Weld,FIT,6,0,O,2025-12-15 00:00:00.000
25-155,25,Install Internal Parts,FIT,3,1.5,S,2025-12-15 00:00:00.000
25-155,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-155,28,Weld all Outside Seams,FIT,2,0,O,2025-12-15 00:00:00.000
25-155,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-155,30,Install Support Parts,FIT,4,4,S,2025-12-15 00:00:00.000
25-155,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-155,32,Weld Shell Nozz & M/Ws,FIT,3,0,O,2025-12-15 00:00:00.000
25-155,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-155,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-155,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-155,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-155,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-155,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-155,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-155,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-156,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
