53562,25-068,36,SCOTT,2026-03-20 08:01:47.000
53693,25-070,41,SCOTT,2026-03-20 08:00:29.000
56463,25-141,43,SCOTT,2026-03-20 07:59:37.000
55911,25-129,43,SCOTT,2026-03-20 07:59:37.000
55773,25-126,43,SCOTT,2026-03-20 07:59:37.000
56003,25-131,43,SCOTT,2026-03-20 07:59:37.000
56325,25-138,43,SCOTT,2026-03-20 07:59:36.000
56187,25-135,43,SCOTT,2026-03-20 07:59:36.000
55729,25-125,45,SCOTT,2026-03-20 07:59:36.000
56866,25-150,32,SCOTT,2026-03-20 07:55:20.000
56871,25-150,37,SCOTT,2026-03-20 07:55:20.000
56852,25-150,18,SCOTT,2026-03-20 07:55:20.000
56857,25-150,23,SCOTT,2026-03-20 07:55:20.000
56858,25-150,24,SCOTT,2026-03-20 07:55:20.000
56862,25-150,28,SCOTT,2026-03-20 07:55:20.000
58188,25-179,20,SCOTT,2026-03-20 07:47:09.000
58189,25-179,21,SCOTT,2026-03-20 07:47:09.000
58234,25-180,20,SCOTT,2026-03-20 07:47:09.000
58235,25-180,21,SCOTT,2026-03-20 07:47:09.000
58280,25-181,20,SCOTT,2026-03-20 07:47:09.000
58281,25-181,21,SCOTT,2026-03-20 07:47:09.000
58096,25-177,20,SCOTT,2026-03-20 07:47:08.000
58097,25-177,21,SCOTT,2026-03-20 07:47:08.000
58142,25-178,20,SCOTT,2026-03-20 07:47:08.000
58143,25-178,21,SCOTT,2026-03-20 07:47:08.000
66120,25-117,34,SCOTT,2026-03-20 07:43:49.000
57962,25-174,24,SCOTT,2026-03-20 07:41:54.000
57969,25-174,31,SCOTT,2026-03-20 07:41:54.000
56770,25-148,28,SCOTT,2026-03-20 07:41:53.000
56774,25-148,32,SCOTT,2026-03-20 07:41:53.000
56775,25-148,33,SCOTT,2026-03-20 07:41:53.000
57002,25-153,30,SCOTT,2026-03-20 07:39:09.000
56989,25-153,17,SCOTT,2026-03-20 07:39:08.000
56990,25-153,18,SCOTT,2026-03-20 07:39:08.000
56943,25-152,17,SCOTT,2026-03-20 07:39:08.000
56944,25-152,18,SCOTT,2026-03-20 07:39:08.000
56956,25-152,30,SCOTT,2026-03-20 07:39:08.000
57989,25-175,5,SCOTT,2026-03-20 07:39:08.000
58035,25-176,5,SCOTT,2026-03-20 07:39:08.000
58081,25-177,5,SCOTT,2026-03-20 07:39:08.000
57943,25-174,5,SCOTT,2026-03-20 07:39:08.000
57897,25-173,5,SCOTT,2026-03-20 07:39:08.000
56780,25-148,38,SCOTT,2026-03-20 07:34:29.000
56507,25-142,41,SCOTT,2026-03-20 07:34:29.000
56553,25-143,41,SCOTT,2026-03-20 07:34:29.000
56323,25-138,41,SCOTT,2026-03-20 07:34:29.000
55817,25-127,41,SCOTT,2026-03-20 07:34:29.000
53547,25-068,21,SCOTT,2026-03-19 07:51:45.000
53462,25-066,62,SCOTT,2026-03-19 07:50:33.000
53460,25-066,60,SCOTT,2026-03-19 07:50:33.000
56228,25-136,38,SCOTT,2026-03-19 07:50:33.000
56642,25-145,38,SCOTT,2026-03-19 07:50:33.000
55045,25-083,22,SCOTT,2026-03-19 07:47:52.000
55622,25-093,3,SCOTT,2026-03-19 07:47:51.000
55162,24-046,3,SCOTT,2026-03-19 07:45:57.000
54580,25-013,4,SCOTT,2026-03-19 07:45:22.000
66009,25-099,20,SCOTT,2026-03-19 07:45:22.000
55165,24-046,6,SCOTT,2026-03-19 07:44:25.000
55166,24-046,7,SCOTT,2026-03-19 07:44:25.000
55167,24-046,8,SCOTT,2026-03-19 07:44:25.000
56822,25-149,34,SCOTT,2026-03-19 07:41:48.000
57050,25-154,32,SCOTT,2026-03-19 07:41:48.000
57271,25-159,23,SCOTT,2026-03-19 07:41:48.000
57279,25-159,31,SCOTT,2026-03-19 07:41:48.000
57280,25-159,32,SCOTT,2026-03-19 07:41:48.000
57501,25-164,23,SCOTT,2026-03-19 07:41:48.000
56820,25-149,32,SCOTT,2026-03-19 07:41:47.000
53569,25-068,43,SCOTT,2026-03-19 07:37:48.000
53574,25-068,48,SCOTT,2026-03-19 07:37:48.000
53756,25-071,41,SCOTT,2026-03-19 07:37:02.000
55727,25-125,43,SCOTT,2026-03-19 07:32:33.000
55550,25-124,43,SCOTT,2026-03-19 07:32:33.000
53754,25-071,39,SCOTT,2026-03-19 07:29:41.000
57913,25-173,21,SCOTT,2026-03-19 07:23:44.000
57958,25-174,20,SCOTT,2026-03-19 07:23:44.000
57959,25-174,21,SCOTT,2026-03-19 07:23:44.000
58050,25-176,20,SCOTT,2026-03-19 07:23:44.000
58051,25-176,21,SCOTT,2026-03-19 07:23:44.000
58004,25-175,20,SCOTT,2026-03-19 07:23:44.000
58005,25-175,21,SCOTT,2026-03-19 07:23:44.000
57912,25-173,20,SCOTT,2026-03-19 07:23:43.000
57866,25-172,20,SCOTT,2026-03-19 07:23:43.000
57867,25-172,21,SCOTT,2026-03-19 07:23:43.000
66096,25-117,10,SCOTT,2026-03-19 07:13:18.000
56776,25-148,34,SCOTT,2026-03-19 07:12:17.000
56766,25-148,24,SCOTT,2026-03-19 07:12:17.000
56769,25-148,27,SCOTT,2026-03-19 07:12:17.000
56903,25-151,23,SCOTT,2026-03-19 07:09:24.000
57509,25-164,31,SCOTT,2026-03-19 07:09:24.000
57510,25-164,32,SCOTT,2026-03-19 07:09:24.000
58191,25-179,23,SCOTT,2026-03-19 07:09:24.000
56461,25-141,41,SCOTT,2026-03-19 07:05:52.000
66240,25-055,40,SHERRI,2026-03-18 11:44:49.000
66241,25-055,41,SHERRI,2026-03-18 11:44:49.000
66242,25-055,42,SHERRI,2026-03-18 11:44:49.000
66243,25-055,43,SHERRI,2026-03-18 11:44:49.000
66244,25-055,44,SHERRI,2026-03-18 11:44:49.000
66245,25-055,45,SHERRI,2026-03-18 11:44:49.000
66246,25-055,46,SHERRI,2026-03-18 11:44:49.000
66247,25-055,47,SHERRI,2026-03-18 11:44:49.000
66248,25-055,48,SHERRI,2026-03-18 11:44:49.000
66249,25-055,49,SHERRI,2026-03-18 11:44:49.000
66250,25-055,50,SHERRI,2026-03-18 11:44:49.000
66251,25-055,51,SHERRI,2026-03-18 11:44:49.000
66252,25-055,52,SHERRI,2026-03-18 11:44:49.000
66253,25-055,53,SHERRI,2026-03-18 11:44:49.000
66254,25-055,54,SHERRI,2026-03-18 11:44:49.000
66255,25-055,55,SHERRI,2026-03-18 11:44:49.000
66212,25-055,12,SHERRI,2026-03-18 11:44:48.000
66213,25-055,13,SHERRI,2026-03-18 11:44:48.000
66214,25-055,14,SHERRI,2026-03-18 11:44:48.000
66215,25-055,15,SHERRI,2026-03-18 11:44:48.000
66216,25-055,16,SHERRI,2026-03-18 11:44:48.000
66217,25-055,17,SHERRI,2026-03-18 11:44:48.000
66218,25-055,18,SHERRI,2026-03-18 11:44:48.000
66219,25-055,19,SHERRI,2026-03-18 11:44:48.000
66220,25-055,20,SHERRI,2026-03-18 11:44:48.000
66221,25-055,21,SHERRI,2026-03-18 11:44:48.000
66222,25-055,22,SHERRI,2026-03-18 11:44:48.000
66223,25-055,23,SHERRI,2026-03-18 11:44:48.000
66224,25-055,24,SHERRI,2026-03-18 11:44:48.000
66225,25-055,25,SHERRI,2026-03-18 11:44:48.000
66226,25-055,26,SHERRI,2026-03-18 11:44:48.000
66227,25-055,27,SHERRI,2026-03-18 11:44:48.000
66228,25-055,28,SHERRI,2026-03-18 11:44:48.000
66229,25-055,29,SHERRI,2026-03-18 11:44:48.000
66230,25-055,30,SHERRI,2026-03-18 11:44:48.000
66231,25-055,31,SHERRI,2026-03-18 11:44:48.000
66232,25-055,32,SHERRI,2026-03-18 11:44:48.000
66233,25-055,33,SHERRI,2026-03-18 11:44:48.000
66234,25-055,34,SHERRI,2026-03-18 11:44:48.000
66235,25-055,35,SHERRI,2026-03-18 11:44:48.000
66236,25-055,36,SHERRI,2026-03-18 11:44:48.000
66237,25-055,37,SHERRI,2026-03-18 11:44:48.000
66238,25-055,38,SHERRI,2026-03-18 11:44:48.000
66239,25-055,39,SHERRI,2026-03-18 11:44:48.000
66200,25-055,0,SHERRI,2026-03-18 11:44:47.000
66201,25-055,1,SHERRI,2026-03-18 11:44:47.000
66202,25-055,2,SHERRI,2026-03-18 11:44:47.000
66203,25-055,3,SHERRI,2026-03-18 11:44:47.000
66204,25-055,4,SHERRI,2026-03-18 11:44:47.000
66205,25-055,5,SHERRI,2026-03-18 11:44:47.000
66206,25-055,6,SHERRI,2026-03-18 11:44:47.000
66207,25-055,7,SHERRI,2026-03-18 11:44:47.000
66208,25-055,8,SHERRI,2026-03-18 11:44:47.000
66209,25-055,9,SHERRI,2026-03-18 11:44:47.000
66210,25-055,10,SHERRI,2026-03-18 11:44:47.000
66211,25-055,11,SHERRI,2026-03-18 11:44:47.000
66183,26-023,3,SHERRI,2026-03-18 11:18:10.000
66184,26-023,4,SHERRI,2026-03-18 11:18:10.000
66185,26-023,5,SHERRI,2026-03-18 11:18:10.000
66186,26-023,6,SHERRI,2026-03-18 11:18:10.000
66187,26-023,7,SHERRI,2026-03-18 11:18:10.000
66188,26-023,8,SHERRI,2026-03-18 11:18:10.000
66189,26-023,9,SHERRI,2026-03-18 11:18:10.000
66190,26-023,10,SHERRI,2026-03-18 11:18:10.000
66191,26-023,11,SHERRI,2026-03-18 11:18:10.000
66192,26-023,12,SHERRI,2026-03-18 11:18:10.000
66193,26-023,13,SHERRI,2026-03-18 11:18:10.000
66194,26-023,14,SHERRI,2026-03-18 11:18:10.000
66195,26-023,15,SHERRI,2026-03-18 11:18:10.000
66196,26-023,16,SHERRI,2026-03-18 11:18:10.000
66197,26-023,17,SHERRI,2026-03-18 11:18:10.000
66198,26-023,18,SHERRI,2026-03-18 11:18:10.000
66199,26-023,19,SHERRI,2026-03-18 11:18:10.000
66180,26-023,0,SHERRI,2026-03-18 11:18:09.000
66181,26-023,1,SHERRI,2026-03-18 11:18:09.000
66182,26-023,2,SHERRI,2026-03-18 11:18:09.000
55548,25-124,41,SCOTT,2026-03-18 08:30:16.000
55771,25-126,41,SCOTT,2026-03-18 08:30:16.000
55906,25-129,38,SCOTT,2026-03-18 08:30:15.000
53523,25-067,60,SCOTT,2026-03-18 08:30:15.000
53525,25-067,62,SCOTT,2026-03-18 08:30:15.000
55768,25-126,38,SCOTT,2026-03-18 08:27:58.000
56366,25-139,38,SCOTT,2026-03-18 08:27:58.000
55545,25-124,38,SCOTT,2026-03-18 08:27:58.000
55557,25-092,3,SCOTT,2026-03-18 08:24:51.000
55559,25-092,5,SCOTT,2026-03-18 08:20:45.000
55563,25-092,9,SCOTT,2026-03-18 08:20:45.000
55624,25-093,5,SCOTT,2026-03-18 08:20:45.000
55626,25-093,7,SCOTT,2026-03-18 08:20:45.000
56635,25-145,31,SCOTT,2026-03-18 08:16:46.000
56636,25-145,32,SCOTT,2026-03-18 08:16:46.000
56637,25-145,33,SCOTT,2026-03-18 08:16:46.000
56819,25-149,31,SCOTT,2026-03-18 08:16:46.000
56811,25-149,23,SCOTT,2026-03-18 08:16:46.000
56631,25-145,27,SCOTT,2026-03-18 08:16:45.000
56632,25-145,28,SCOTT,2026-03-18 08:16:45.000
56585,25-144,27,SCOTT,2026-03-18 08:16:45.000
54579,25-013,3,SCOTT,2026-03-18 08:12:23.000
53570,25-068,44,SCOTT,2026-03-18 08:11:46.000
53671,25-070,19,SCOTT,2026-03-18 08:11:00.000
53672,25-070,20,SCOTT,2026-03-18 08:11:00.000
53734,25-071,19,SCOTT,2026-03-18 08:11:00.000
53735,25-071,20,SCOTT,2026-03-18 08:11:00.000
55027,25-083,4,SCOTT,2026-03-18 08:06:38.000
56586,25-144,28,SCOTT,2026-03-18 08:05:26.000
56590,25-144,32,SCOTT,2026-03-18 08:05:26.000
56591,25-144,33,SCOTT,2026-03-18 08:05:26.000
56592,25-144,34,SCOTT,2026-03-18 08:05:26.000
56638,25-145,34,SCOTT,2026-03-18 08:05:26.000
57041,25-154,23,SCOTT,2026-03-18 08:05:26.000
57820,25-171,20,SCOTT,2026-03-18 08:00:03.000
57821,25-171,21,SCOTT,2026-03-18 08:00:03.000
57774,25-170,20,SCOTT,2026-03-18 08:00:03.000
57775,25-170,21,SCOTT,2026-03-18 08:00:03.000
57728,25-169,20,SCOTT,2026-03-18 08:00:03.000
57729,25-169,21,SCOTT,2026-03-18 08:00:03.000
66109,25-117,23,SCOTT,2026-03-18 07:47:09.000
56765,25-148,23,SCOTT,2026-03-18 07:46:11.000
56772,25-148,30,SCOTT,2026-03-18 07:41:43.000
56910,25-151,30,SCOTT,2026-03-18 07:41:43.000
57278,25-159,30,SCOTT,2026-03-18 07:14:04.000
57738,25-169,30,SCOTT,2026-03-18 07:14:04.000
56223,25-136,33,SHERRI,2026-03-17 13:55:05.000
56225,25-136,35,SHERRI,2026-03-17 13:52:36.000
53524,25-067,61,BOLGDU,2026-03-17 11:20:42.000
53493,25-067,30,BOLGDU,2026-03-17 11:20:42.000
53494,25-067,31,BOLGDU,2026-03-17 11:20:42.000
53495,25-067,32,BOLGDU,2026-03-17 11:20:42.000
53496,25-067,33,BOLGDU,2026-03-17 11:20:42.000
53497,25-067,34,BOLGDU,2026-03-17 11:20:42.000
53498,25-067,35,BOLGDU,2026-03-17 11:20:42.000
53499,25-067,36,BOLGDU,2026-03-17 11:20:42.000
53500,25-067,37,BOLGDU,2026-03-17 11:20:42.000
53501,25-067,38,BOLGDU,2026-03-17 11:20:42.000
53502,25-067,39,BOLGDU,2026-03-17 11:20:42.000
53503,25-067,40,BOLGDU,2026-03-17 11:20:42.000
53504,25-067,41,BOLGDU,2026-03-17 11:20:42.000
53505,25-067,42,BOLGDU,2026-03-17 11:20:42.000
53506,25-067,43,BOLGDU,2026-03-17 11:20:42.000
53507,25-067,44,BOLGDU,2026-03-17 11:20:42.000
53508,25-067,45,BOLGDU,2026-03-17 11:20:42.000
53509,25-067,46,BOLGDU,2026-03-17 11:20:42.000
53510,25-067,47,BOLGDU,2026-03-17 11:20:42.000
53511,25-067,48,BOLGDU,2026-03-17 11:20:42.000
53512,25-067,49,BOLGDU,2026-03-17 11:20:42.000
53513,25-067,50,BOLGDU,2026-03-17 11:20:42.000
53514,25-067,51,BOLGDU,2026-03-17 11:20:42.000
53515,25-067,52,BOLGDU,2026-03-17 11:20:42.000
53516,25-067,53,BOLGDU,2026-03-17 11:20:42.000
53517,25-067,54,BOLGDU,2026-03-17 11:20:42.000
53518,25-067,55,BOLGDU,2026-03-17 11:20:42.000
53519,25-067,56,BOLGDU,2026-03-17 11:20:42.000
53520,25-067,57,BOLGDU,2026-03-17 11:20:42.000
53521,25-067,58,BOLGDU,2026-03-17 11:20:42.000
53522,25-067,59,BOLGDU,2026-03-17 11:20:42.000
53463,25-067,0,BOLGDU,2026-03-17 11:20:41.000
53464,25-067,1,BOLGDU,2026-03-17 11:20:41.000
53465,25-067,2,BOLGDU,2026-03-17 11:20:41.000
53466,25-067,3,BOLGDU,2026-03-17 11:20:41.000
53467,25-067,4,BOLGDU,2026-03-17 11:20:41.000
53468,25-067,5,BOLGDU,2026-03-17 11:20:41.000
53469,25-067,6,BOLGDU,2026-03-17 11:20:41.000
53470,25-067,7,BOLGDU,2026-03-17 11:20:41.000
53471,25-067,8,BOLGDU,2026-03-17 11:20:41.000
53472,25-067,9,BOLGDU,2026-03-17 11:20:41.000
53473,25-067,10,BOLGDU,2026-03-17 11:20:41.000
53474,25-067,11,BOLGDU,2026-03-17 11:20:41.000
53475,25-067,12,BOLGDU,2026-03-17 11:20:41.000
53476,25-067,13,BOLGDU,2026-03-17 11:20:41.000
53477,25-067,14,BOLGDU,2026-03-17 11:20:41.000
53478,25-067,15,BOLGDU,2026-03-17 11:20:41.000
53479,25-067,16,BOLGDU,2026-03-17 11:20:41.000
53480,25-067,17,BOLGDU,2026-03-17 11:20:41.000
53481,25-067,18,BOLGDU,2026-03-17 11:20:41.000
53482,25-067,19,BOLGDU,2026-03-17 11:20:41.000
53483,25-067,20,BOLGDU,2026-03-17 11:20:41.000
53484,25-067,21,BOLGDU,2026-03-17 11:20:41.000
53485,25-067,22,BOLGDU,2026-03-17 11:20:41.000
53486,25-067,23,BOLGDU,2026-03-17 11:20:41.000
53487,25-067,24,BOLGDU,2026-03-17 11:20:41.000
53488,25-067,25,BOLGDU,2026-03-17 11:20:41.000
53489,25-067,26,BOLGDU,2026-03-17 11:20:41.000
53490,25-067,27,BOLGDU,2026-03-17 11:20:41.000
53491,25-067,28,BOLGDU,2026-03-17 11:20:41.000
53492,25-067,29,BOLGDU,2026-03-17 11:20:41.000
53461,25-066,61,BOLGDU,2026-03-17 11:15:39.000
53458,25-066,58,BOLGDU,2026-03-17 11:15:39.000
53459,25-066,59,BOLGDU,2026-03-17 11:15:39.000
53425,25-066,25,BOLGDU,2026-03-17 11:15:38.000
53426,25-066,26,BOLGDU,2026-03-17 11:15:38.000
53427,25-066,27,BOLGDU,2026-03-17 11:15:38.000
53428,25-066,28,BOLGDU,2026-03-17 11:15:38.000
53429,25-066,29,BOLGDU,2026-03-17 11:15:38.000
53430,25-066,30,BOLGDU,2026-03-17 11:15:38.000
53431,25-066,31,BOLGDU,2026-03-17 11:15:38.000
53432,25-066,32,BOLGDU,2026-03-17 11:15:38.000
53433,25-066,33,BOLGDU,2026-03-17 11:15:38.000
53434,25-066,34,BOLGDU,2026-03-17 11:15:38.000
53435,25-066,35,BOLGDU,2026-03-17 11:15:38.000
53436,25-066,36,BOLGDU,2026-03-17 11:15:38.000
53437,25-066,37,BOLGDU,2026-03-17 11:15:38.000
53438,25-066,38,BOLGDU,2026-03-17 11:15:38.000
53439,25-066,39,BOLGDU,2026-03-17 11:15:38.000
53440,25-066,40,BOLGDU,2026-03-17 11:15:38.000
53441,25-066,41,BOLGDU,2026-03-17 11:15:38.000
53442,25-066,42,BOLGDU,2026-03-17 11:15:38.000
53443,25-066,43,BOLGDU,2026-03-17 11:15:38.000
53444,25-066,44,BOLGDU,2026-03-17 11:15:38.000
53445,25-066,45,BOLGDU,2026-03-17 11:15:38.000
53446,25-066,46,BOLGDU,2026-03-17 11:15:38.000
53447,25-066,47,BOLGDU,2026-03-17 11:15:38.000
53448,25-066,48,BOLGDU,2026-03-17 11:15:38.000
53449,25-066,49,BOLGDU,2026-03-17 11:15:38.000
53450,25-066,50,BOLGDU,2026-03-17 11:15:38.000
53451,25-066,51,BOLGDU,2026-03-17 11:15:38.000
53452,25-066,52,BOLGDU,2026-03-17 11:15:38.000
53453,25-066,53,BOLGDU,2026-03-17 11:15:38.000
53454,25-066,54,BOLGDU,2026-03-17 11:15:38.000
53455,25-066,55,BOLGDU,2026-03-17 11:15:38.000
53456,25-066,56,BOLGDU,2026-03-17 11:15:38.000
53457,25-066,57,BOLGDU,2026-03-17 11:15:38.000
53400,25-066,0,BOLGDU,2026-03-17 11:15:37.000
53401,25-066,1,BOLGDU,2026-03-17 11:15:37.000
53402,25-066,2,BOLGDU,2026-03-17 11:15:37.000
53403,25-066,3,BOLGDU,2026-03-17 11:15:37.000
53404,25-066,4,BOLGDU,2026-03-17 11:15:37.000
53405,25-066,5,BOLGDU,2026-03-17 11:15:37.000
53406,25-066,6,BOLGDU,2026-03-17 11:15:37.000
53407,25-066,7,BOLGDU,2026-03-17 11:15:37.000
53408,25-066,8,BOLGDU,2026-03-17 11:15:37.000
53409,25-066,9,BOLGDU,2026-03-17 11:15:37.000
53410,25-066,10,BOLGDU,2026-03-17 11:15:37.000
53411,25-066,11,BOLGDU,2026-03-17 11:15:37.000
53412,25-066,12,BOLGDU,2026-03-17 11:15:37.000
53413,25-066,13,BOLGDU,2026-03-17 11:15:37.000
53414,25-066,14,BOLGDU,2026-03-17 11:15:37.000
