B168CA62-A0FF-4207-8FD6-9C8AC1ABF6C7,1ST,0,0,0,0,40,0,0,0,0,1,1,2016-08-25 08:51:31.000,0,6
FFBD432F-48E0-425B-822F-7B7C6E269E09,DESIGN SCH,0,0,0,0,40,0,0,0,0,1,1,2015-06-25 11:05:59.000,0,6
